date;time;temperatura;umidita;irraggiamento
2015-08-02;11:24;23.313;64.672;838.833
2015-08-02;11:30;22.818;65.408;389.500
2015-08-02;11:36;23.110;65.373;792.000
2015-08-02;11:42;23.968;62.197;1381.667
2015-08-02;11:48;23.938;62.782;1092.000
2015-08-02;11:54;23.570;63.473;1013.333
2015-08-02;12:00;23.707;62.333;940.500
2015-08-02;12:06;24.035;60.297;882.167
2015-08-02;12:12;24.117;59.547;745.500
2015-08-02;12:18;23.735;60.337;1201.333
2015-08-02;12:24;24.520;58.020;851.833
2015-08-02;12:30;24.293;58.258;673.000
2015-08-02;12:36;24.037;58.625;1396.333
2015-08-02;12:42;24.935;55.808;1374.333
2015-08-02;12:48;25.000;55.790;1346.167
2015-08-02;12:54;24.755;56.205;1336.167
2015-08-02;13:00;24.593;55.710;1359.667
2015-08-02;13:06;25.288;54.343;1390.167
2015-08-02;13:12;24.868;55.420;1375.500
2015-08-02;13:18;25.162;55.180;1369.667
2015-08-02;13:24;25.673;53.427;1353.500
2015-08-02;13:30;25.347;54.133;1353.667
2015-08-02;13:36;25.743;52.907;1296.500
2015-08-02;13:42;25.592;53.265;1325.000
2015-08-02;13:48;25.668;52.742;1358.000
2015-08-02;13:54;25.758;52.807;1314.167
2015-08-02;14:00;26.917;50.368;1316.833
2015-08-02;14:06;26.963;49.263;1303.833
2015-08-02;14:12;26.358;51.383;1291.167
2015-08-02;14:18;26.587;51.202;1282.500
2015-08-02;14:24;27.098;49.435;1284.333
2015-08-02;14:30;26.677;49.307;1281.000
2015-08-02;14:36;26.327;49.410;1300.000
2015-08-02;14:42;26.920;47.927;1282.000
2015-08-02;14:48;26.873;48.882;1255.667
2015-08-02;14:54;27.123;48.198;1249.667
2015-08-02;15:00;27.453;47.233;1223.667
2015-08-02;15:06;27.028;47.207;1212.333
2015-08-02;15:12;26.920;47.113;1217.167
2015-08-02;15:18;27.025;47.077;1156.167
2015-08-02;15:24;27.477;46.477;1124.500
2015-08-02;15:30;28.535;44.155;1132.000
2015-08-02;15:36;28.805;43.490;1134.333
2015-08-02;15:42;27.795;46.585;1127.500
2015-08-02;15:48;27.733;46.260;1105.000
2015-08-02;15:54;27.525;47.203;1089.167
2015-08-02;16:00;28.477;44.560;1075.500
2015-08-02;16:06;27.928;46.747;1057.000
2015-08-02;16:12;27.742;47.885;1049.667
2015-08-02;16:18;27.632;47.708;1020.500
2015-08-02;16:24;27.728;47.288;992.833
2015-08-02;16:30;27.745;46.998;978.333
2015-08-02;16:36;27.502;48.567;947.500
2015-08-02;16:42;27.652;47.858;932.167
2015-08-02;16:48;28.163;46.650;899.000
2015-08-02;16:54;27.870;46.695;878.667
2015-08-02;17:00;27.998;47.353;863.000
2015-08-02;17:06;27.947;46.565;834.833
2015-08-02;17:12;28.285;45.955;798.333
2015-08-02;17:18;27.922;47.113;765.833
2015-08-02;17:24;28.135;46.062;751.333
2015-08-02;17:30;27.942;46.148;739.500
2015-08-02;17:36;28.385;46.575;705.833
2015-08-02;17:42;27.937;47.692;676.167
2015-08-02;17:48;28.102;46.622;646.167
2015-08-02;17:54;28.372;46.390;611.167
2015-08-02;18:00;27.878;47.135;591.500
2015-08-02;18:06;27.778;47.352;561.500
2015-08-02;18:12;27.947;46.782;531.000
2015-08-02;18:18;28.150;46.543;507.667
2015-08-02;18:24;27.850;47.612;492.833
2015-08-02;18:30;27.812;48.100;462.667
2015-08-02;18:36;27.895;48.330;440.167
2015-08-02;18:42;27.765;49.560;293.333
2015-08-02;18:48;27.752;49.578;74.000
2015-08-02;18:54;27.482;49.388;69.833
2015-08-02;19:00;27.607;49.093;91.500
2015-08-02;19:06;27.487;48.500;279.833
2015-08-02;19:12;27.573;48.085;279.000
2015-08-02;19:18;27.147;48.803;251.500
2015-08-02;19:24;-29.373;49.263;225.333
2015-08-02;19:30;-38.800;49.045;199.333
2015-08-02;19:36;-37.173;49.315;176.167
2015-08-02;19:42;-38.367;50.500;152.833
2015-08-02;19:48;-39.468;51.120;129.667
2015-08-02;19:54;-38.803;51.900;107.833
2015-08-02;20:00;-38.600;52.755;84.167
2015-08-02;20:06;-11.777;52.510;60.167
2015-08-02;20:12;24.405;53.328;45.000
2015-08-02;20:18;26.198;53.967;29.667
2015-08-02;20:24;-6.565;54.552;17.167
2015-08-02;20:30;12.697;55.238;10.000
2015-08-02;20:36;26.362;55.828;4.500
2015-08-02;20:42;12.400;56.750;0.667
2015-08-02;20:48;-48.617;57.297;0.000
2015-08-02;20:54;-49.340;57.433;0.000
2015-08-02;21:00;-2.267;57.342;0.000
2015-08-02;21:06;25.890;57.363;0.000
2015-08-02;21:12;25.925;57.430;0.000
2015-08-02;21:18;25.943;57.487;0.000
2015-08-02;21:24;25.890;57.662;0.000
2015-08-02;21:30;25.888;57.800;0.000
2015-08-02;21:36;25.845;57.703;0.000
2015-08-02;21:42;25.792;58.120;0.000
2015-08-02;21:48;25.670;58.668;0.000
2015-08-02;21:54;25.692;58.387;0.000
2015-08-02;22:00;25.708;58.045;0.000
2015-08-02;22:06;25.617;58.630;0.000
2015-08-02;22:12;25.555;58.983;0.000
2015-08-02;22:18;25.463;59.757;0.000
2015-08-02;22:24;25.315;60.742;0.000
2015-08-02;22:30;25.217;61.198;0.000
2015-08-02;22:36;25.002;61.528;0.000
2015-08-02;22:42;23.863;61.792;0.000
2015-08-02;22:48;-25.933;62.145;0.000
2015-08-02;22:54;-33.213;62.595;0.000
2015-08-02;23:00;-8.702;62.627;
2015-08-02;23:06;-5.340;62.645;
2015-08-02;23:12;-15.620;63.567;
2015-08-02;23:18;-34.020;63.993;
2015-08-02;23:24;-30.157;64.397;
2015-08-02;23:30;-22.510;64.375;
2015-08-02;23:36;-3.308;63.477;
2015-08-02;23:42;-4.905;64.042;
2015-08-02;23:48;4.610;64.232;
2015-08-02;23:54;-24.492;68.138;
2015-08-03;00:00;-17.897;64.603;
2015-08-03;00:06;-9.772;65.000;
2015-08-03;00:12;-46.123;65.272;
2015-08-03;00:18;-48.090;64.900;
2015-08-03;00:24;-49.523;65.187;
2015-08-03;00:30;-49.465;65.957;
2015-08-03;00:36;-49.343;66.378;
2015-08-03;00:42;-48.460;66.325;
2015-08-03;00:48;-48.585;66.630;
2015-08-03;00:54;-48.393;66.787;0.000
2015-08-03;01:00;-47.067;67.042;0.000
2015-08-03;01:06;-46.480;67.045;0.000
2015-08-03;01:12;-40.790;66.910;0.000
2015-08-03;01:18;-31.568;66.695;0.000
2015-08-03;01:24;-41.748;66.430;0.000
2015-08-03;01:30;-46.903;66.573;0.000
2015-08-03;01:36;-46.690;66.970;0.000
2015-08-03;01:42;-46.887;67.293;0.000
2015-08-03;01:48;-49.038;67.512;0.000
2015-08-03;01:54;-47.108;68.203;0.000
2015-08-03;02:00;-42.538;68.732;0.000
2015-08-03;02:06;-41.357;68.855;0.000
2015-08-03;02:12;-43.097;68.795;0.000
2015-08-03;02:18;-45.333;68.397;0.000
2015-08-03;02:24;-45.452;68.242;0.000
2015-08-03;02:30;-46.648;68.750;0.000
2015-08-03;02:36;-47.840;69.298;0.000
2015-08-03;02:42;-48.195;69.520;0.000
2015-08-03;02:48;-30.522;70.187;0.000
2015-08-03;02:54;22.462;70.990;0.000
2015-08-03;03:00;8.723;71.312;0.000
2015-08-03;03:06;19.512;71.387;0.000
2015-08-03;03:12;-24.338;72.327;0.000
2015-08-03;03:18;-14.570;72.472;0.000
2015-08-03;03:24;-8.865;72.588;0.000
2015-08-03;03:30;16.065;72.612;0.000
2015-08-03;03:36;12.465;72.697;0.000
2015-08-03;03:42;0.442;73.098;0.000
2015-08-03;03:48;0.915;72.958;0.000
2015-08-03;03:54;6.612;73.042;0.000
2015-08-03;04:00;-2.740;73.150;0.000
2015-08-03;04:06;-9.378;73.288;0.000
2015-08-03;04:12;-11.385;73.628;0.000
2015-08-03;04:18;-11.237;74.168;0.000
2015-08-03;04:24;-7.097;74.290;0.000
2015-08-03;04:30;-0.912;74.173;0.000
2015-08-03;04:36;21.498;73.945;0.000
2015-08-03;04:42;22.220;73.490;0.000
2015-08-03;04:48;22.298;73.228;0.000
2015-08-03;04:54;22.267;73.333;0.000
2015-08-03;05:00;22.155;73.728;0.000
2015-08-03;05:06;22.118;73.652;0.000
2015-08-03;05:12;22.153;73.498;0.000
2015-08-03;05:18;22.150;73.285;0.000
2015-08-03;05:24;22.072;73.728;0.000
2015-08-03;05:30;21.977;73.967;0.000
2015-08-03;05:36;21.925;74.100;0.000
2015-08-03;05:42;21.873;74.437;0.000
2015-08-03;05:48;21.775;75.020;0.000
2015-08-03;05:54;21.728;75.372;0.000
2015-08-03;06:00;21.722;75.623;0.000
2015-08-03;06:06;21.630;76.052;0.000
2015-08-03;06:12;21.608;76.138;4.000
2015-08-03;06:18;21.648;76.263;9.333
2015-08-03;06:24;21.583;76.742;15.167
2015-08-03;06:30;21.548;77.018;21.000
2015-08-03;06:36;21.638;76.690;28.667
2015-08-03;06:42;21.722;76.223;36.333
2015-08-03;06:48;21.777;75.998;45.167
2015-08-03;06:54;21.828;75.683;53.833
2015-08-03;07:00;21.165;75.458;91.667
2015-08-03;07:06;-33.602;75.037;108.833
2015-08-03;07:12;-49.767;75.880;124.000
2015-08-03;07:18;-49.925;76.007;151.833
2015-08-03;07:24;-49.942;74.707;178.333
2015-08-03;07:30;-49.972;73.702;194.667
2015-08-03;07:36;-49.998;72.602;215.667
2015-08-03;07:42;-49.987;71.687;239.667
2015-08-03;07:48;-49.918;72.432;255.667
2015-08-03;07:54;-49.945;71.617;271.333
2015-08-03;08:00;-49.895;70.955;303.667
2015-08-03;08:06;-49.868;71.150;346.667
2015-08-03;08:12;-49.882;69.703;370.833
2015-08-03;08:18;-49.937;68.943;383.667
2015-08-03;08:24;-49.938;68.807;413.500
2015-08-03;08:30;-49.972;69.145;436.333
2015-08-03;08:36;-49.982;69.253;469.333
2015-08-03;08:42;-49.972;68.750;500.333
2015-08-03;08:48;-49.945;68.703;523.167
