date;time;umid@1m;temp@1m;temp@3.5m;umid@3.5m
2015-05-02;10:12;14.43;18.705;17.74;45.45
2015-05-02;10:18;14.345;18.705;17.74;45.14
2015-05-02;10:24;14.43;18.865;17.74;45.3
2015-05-02;10:30;54.49;19.03;17.74;45.3
2015-05-02;10:36;14.605;18.705;17.74;45.3
2015-05-02;10:42;14.345;18.705;17.74;44.98
2015-05-02;10:48;14.255;18.865;17.74;44.82
2015-05-02;10:54;14.345;18.865;17.74;45.14
2015-05-02;11:00;14.345;18.705;17.74;45.3
2015-05-02;11:06;14.085;18.865;18.06;44.98
2015-05-02;11:12;14.255;18.865;18.06;44.98
2015-05-02;11:18;14.17;19.025;18.06;44.66
2015-05-02;11:24;14.17;19.025;18.06;44.66
2015-05-02;11:30;14.255;19.35;18.06;44.66
2015-05-02;11:36;14.17;19.025;18.06;44.82
2015-05-02;11:42;14.255;19.025;18.06;44.66
2015-05-02;11:48;13.91;19.025;18.06;44.51
2015-05-02;11:54;13.825;19.025;18.06;44.51
2015-05-02;12:00;13.91;19.025;18.06;44.03
2015-05-02;12:06;13.825;19.025;18.06;44.19
2015-05-02;12:12;13.65;19.19;18.06;45.77
2015-05-02;12:18;13.565;19.67;18.06;46.08
2015-05-02;12:24;13.565;19.51;18.06;46.24
2015-05-02;12:30;13.305;19.35;18.06;45.77
2015-05-02;12:36;13.475;19.35;;
2015-05-02;12:42;13.39;19.35;18.06;46.24
2015-05-02;12:48;13.475;21.77;18.06;46.24
2015-05-02;12:54;13.565;19.35;18.06;46.56
2015-05-02;13:00;13.565;19.35;18.06;46.71
2015-05-02;13:06;13.305;19.35;18.06;46.24
2015-05-02;13:12;13.565;19.35;18.06;46.56
2015-05-02;13:18;13.565;19.185;18.06;46.56
2015-05-02;13:24;13.65;19.51;18.06;46.71
2015-05-02;13:30;13.995;19.835;18.38;47.19
2015-05-02;13:36;13.91;19.51;18.06;46.71
2015-05-02;13:42;13.995;19.51;18.38;47.19
2015-05-02;13:48;-25.8;19.35;18.06;47.19
2015-05-02;13:54;13.91;19.51;18.38;47.03
2015-05-02;14:00;14.085;19.67;18.38;47.19
2015-05-02;14:06;14.17;19.51;18.38;46.87
2015-05-02;14:12;14.085;19.675;18.38;47.03
2015-05-02;14:18;14.255;19.675;18.38;47.19
2015-05-02;14:24;14.085;19.675;18.38;47.19
2015-05-02;14:30;14.345;20.0;18.38;47.19
2015-05-02;14:36;14.345;19.835;18.38;47.34
2015-05-02;14:42;14.255;19.835;18.38;47.34
2015-05-02;14:48;14.085;19.835;18.38;47.34
2015-05-02;14:54;14.255;19.835;18.38;47.19
2015-05-02;15:00;14.345;19.675;18.38;47.34
2015-05-02;15:06;14.255;19.835;18.38;47.19
2015-05-02;15:12;14.345;20.16;18.38;47.34
2015-05-02;15:18;14.605;19.995;18.7;47.66
2015-05-02;15:24;14.69;19.995;18.38;47.66
2015-05-02;15:30;14.69;19.995;24.83;47.82
2015-05-02;15:36;14.605;19.995;25.8;47.82
2015-05-02;15:42;14.775;19.995;25.16;48.13
2015-05-02;15:48;14.605;20.16;25.16;47.82
2015-05-02;15:54;14.865;19.995;25.16;47.98
2015-05-02;16:00;14.775;21.125;24.51;47.98
2015-05-02;16:06;14.775;19.995;24.19;47.5
2015-05-02;16:12;14.605;20.16;25.8;47.34
2015-05-02;16:18;14.865;20.16;26.45;47.82
2015-05-02;16:24;14.69;20.32;25.8;47.5
2015-05-02;16:30;14.605;20.16;25.16;47.82
2015-05-02;16:36;14.605;20.16;26.77;48.13
2015-05-02;16:42;14.775;20.16;25.16;48.13
2015-05-02;16:48;14.865;20.16;26.77;48.45
2015-05-02;16:54;14.865;20.32;25.8;48.29
2015-05-02;17:00;14.865;20.32;26.12;47.82
2015-05-02;17:06;15.035;20.32;25.8;47.98
2015-05-02;17:12;15.035;20.32;25.48;47.82
2015-05-02;17:18;14.95;20.32;24.83;48.45
2015-05-02;17:24;14.775;20.32;25.48;47.98
2015-05-02;17:30;14.865;20.965;24.51;47.98
2015-05-02;17:36;14.775;20.32;24.51;48.13
2015-05-02;17:42;14.95;20.32;23.54;47.82
